dx,dy,distance,dvx,dvy,speed1,speed2,heading_diff,label
35.9675,31.0151,47.4931,19.2393,-3.6882,14.096,11.6704,98.54,0
-11.7694,-24.8264,27.4749,-8.3742,-4.0548,1.0833,8.5437,132.0645,0
-45.1507,-16.682,48.1339,-32.6543,13.7576,27.2789,18.5707,99.4625,0
-61.1343,2.2964,61.1774,-1.7989,-26.3581,27.3511,17.0728,68.5463,0
25.3699,-44.6478,51.3523,-2.9089,-0.2034,7.319,9.302,14.8868,0
15.4694,67.9014,69.6412,5.4675,-9.126,18.8495,16.0329,34.3222,0
5.9901,49.8301,50.1888,3.3604,28.4016,18.5197,10.1172,186.1087,0
-39.8198,-26.1359,47.6309,6.6062,-28.4908,0.503,29.7374,12.6276,0
5.4121,-58.1788,58.43,22.983,5.7988,23.9374,0.2357,6.5626,0
27.3993,69.0473,74.285,9.901,-1.514,0.2894,9.7469,158.1636,0
-11.3112,-79.6277,80.4271,8.9493,13.3797,9.7554,13.0314,88.6747,0
-28.7276,32.6991,43.5259,-0.456,-8.9448,9.9447,9.4294,305.0082,0
3.2701,-58.3286,58.4202,17.3333,-19.2389,3.8757,28.3657,312.6815,0
-54.4511,4.0122,54.5987,-14.5668,-29.5987,16.2909,29.2878,87.9047,0
35.029,3.6522,35.2188,-4.2129,6.1912,18.1545,10.6669,0.5061,0
0.3312,-49.8242,49.8253,31.9074,6.7657,20.9495,12.1829,159.0016,0
40.0859,18.5022,44.1498,3.0348,-4.3233,3.0113,8.045,18.7159,0
-38.5549,7.2873,39.2375,32.3134,37.233,22.9483,26.8112,164.3608,0
-69.3753,18.4657,71.7908,-17.4328,-9.5209,2.5132,17.9763,136.0814,0
-69.0024,-19.5045,71.706,-5.6671,-13.5108,16.0221,1.3779,5.4858,0
-31.5637,-4.9581,31.9507,-28.4566,-1.4372,1.8375,29.9181,38.0092,0
56.245,24.0034,61.1527,26.2111,-5.9314,18.3656,9.3027,150.8301,0
30.8454,0.3479,30.8474,-13.6755,2.8391,19.4172,25.6046,32.6151,0
18.0843,79.3464,81.3811,12.6198,-7.2646,15.6923,2.5165,59.1097,0
32.0761,0.3809,32.0784,21.8039,5.6396,0.3554,22.2128,150.0406,0
-27.0666,15.8003,31.3408,-11.4163,2.4547,11.8631,0.4318,296.4392,0
-89.0502,37.3663,96.5722,0.4125,-8.0739,12.4219,4.4077,8.2422,0
-42.248,-75.9069,86.872,2.9532,-29.1994,29.0787,6.5948,274.147,0
-41.2696,17.0725,44.6615,-8.97,-4.1506,9.6143,0.2743,169.0733,0
43.2534,3.5784,43.4012,-8.3506,26.21,24.1528,9.4068,100.7626,0
17.0699,-16.8587,23.9916,12.3591,-23.0258,23.5254,5.2108,114.6722,0
-50.9528,-43.4868,66.9872,22.2477,-13.7812,7.8638,18.6152,199.1856,0
31.6048,-18.3189,36.5301,-7.2681,5.2937,0.6347,8.7897,106.5978,0
51.6061,-81.5263,96.4869,-1.9635,2.8179,1.3881,2.8668,258.033,0
-44.2432,-16.0169,47.0532,25.3991,11.1,25.6897,29.7524,59.4569,1
21.9997,46.1387,51.1152,1.4886,-14.0183,21.2996,15.4147,41.4006,0
8.8556,3.0605,9.3696,-8.7014,-13.5422,6.3096,14.4408,93.3838,0
18.1606,-18.0723,25.6206,21.3774,2.0223,9.4033,23.5395,65.8039,0
7.9932,36.5677,37.4311,-3.3867,3.1874,17.9899,22.3227,4.8331,0
42.0508,39.4716,57.6739,-5.7757,-6.4689,16.4274,21.5865,21.332,0
-12.8497,1.1693,12.9028,16.0802,5.152,12.1994,17.9745,64.7905,0
-3.6117,47.4774,47.6145,-21.9736,18.9668,26.355,26.4503,66.6929,0
-26.3923,81.3887,85.5609,10.7365,23.7386,9.6175,17.6643,143.8244,0
-49.034,46.1014,67.3028,-13.6675,25.7328,14.5756,21.9901,256.195,0
78.8481,40.7505,88.756,14.3492,2.6333,15.3995,13.5444,60.1294,0
-27.5683,69.5002,74.7682,7.2996,2.9533,7.3073,2.9105,90.1865,0
-21.6525,-65.4989,68.985,-12.9534,-21.7064,15.4081,12.7594,232.6142,0
29.9672,12.3579,32.4153,11.6435,-18.3748,9.5492,22.5908,287.3033,0
18.5152,53.5522,56.6626,33.8431,-20.3102,20.6117,29.8561,101.322,0
-39.0864,17.9648,43.0173,-19.2039,-8.5721,19.5407,18.8655,66.3743,0
76.6309,-51.1298,92.1225,0.7288,-9.5554,3.7182,10.1227,71.0403,0
24.4466,-79.8701,83.5277,-29.984,1.4173,8.8118,24.0898,124.9293,0
-20.4278,55.1089,58.7732,2.9639,16.4269,1.4708,18.1622,1.6524,0
22.8056,-30.2702,37.8997,11.8439,6.484,10.3134,4.8449,121.6802,0
-31.2884,65.082,72.2124,9.921,17.0615,26.9111,7.3748,11.4172,0
-11.8004,-13.6555,18.0478,1.3618,-25.3082,5.5227,29.0976,43.063,0
-12.3956,52.5892,54.0303,-5.2675,-28.0676,27.1722,4.543,103.2463,0
14.6421,5.6596,15.6978,0.6648,-4.2026,2.3592,4.8986,60.2814,0
-0.1614,-3.8563,3.8597,17.4527,19.5792,28.7709,4.8318,54.0652,0
-22.5225,-6.5303,23.4501,25.8911,5.6039,26.9696,4.5848,79.1321,1
-7.9836,58.8907,59.4294,-2.5072,-5.5197,16.4027,12.7,19.1452,0
-30.2454,-24.6964,39.0473,20.0632,25.1047,27.984,5.4757,224.2021,0
24.842,-6.1076,25.5818,1.2619,28.2565,0.7603,28.7591,50.7947,0
-2.1666,-28.277,28.3599,7.3109,5.3833,11.4461,17.6587,26.9287,0
73.8227,53.9497,91.435,18.6714,9.924,26.7735,6.1233,20.4561,0
-33.6263,32.8516,47.0102,-24.2702,13.1633,4.0439,25.0409,125.9558,0
47.9093,72.9196,87.2501,16.0899,23.2078,23.7071,8.7288,112.6328,0
8.2621,54.4219,55.0455,-6.0156,-17.1892,4.0209,17.2727,262.9097,0
8.8634,-3.4963,9.528,-20.6414,-4.8892,5.8171,18.5726,109.2361,0
-3.7677,-23.8081,24.1044,-0.9983,22.0656,11.3982,12.6491,133.3568,1
41.2909,21.8804,46.73,22.9859,17.871,17.943,13.7425,226.9075,0
-4.1805,-1.7727,4.5408,-4.9256,10.5683,5.4332,7.2819,132.4467,0
-70.5232,18.7754,72.9797,4.8524,12.7813,3.0028,14.1459,285.1606,0
63.8123,60.7135,88.0803,-23.9004,30.6235,27.0174,15.1568,227.8733,0
-32.2354,33.4226,46.4348,6.2895,31.9808,22.0661,22.469,94.0807,0
-42.3335,75.6306,86.6725,37.1669,-4.2794,16.3206,21.4825,163.3537,0
-41.3547,-32.7762,52.7683,-2.0653,-27.1305,3.7596,26.4717,262.6566,0
1.7959,97.4976,97.5141,-4.669,10.4634,13.4982,8.1861,302.2516,0
-4.8785,-10.83,11.878,21.4065,-2.3657,1.4447,20.4147,220.2992,0
-42.0259,84.4283,94.3097,-5.3377,-16.0791,2.122,16.1734,252.229,0
14.2372,-17.6928,22.7098,33.1722,6.2417,15.7291,29.1242,92.7355,0
21.7083,50.1511,54.6478,3.4782,2.3414,29.8788,25.6925,0.4819,0
5.2536,55.0023,55.2526,-1.8702,-2.7158,2.0503,1.2472,179.6232,0
-34.5011,48.317,59.3706,0.898,8.0227,5.1,7.8936,73.2906,0
-6.8478,15.0682,16.5512,23.3911,11.6358,4.3312,21.8652,168.6327,0
17.1685,39.6388,43.1971,7.3512,30.4068,18.8327,26.6024,85.206,0
22.5545,-12.008,25.5519,-25.8867,10.8581,15.9012,19.1355,106.1239,1
47.1739,-3.6716,47.3166,-37.225,3.5416,18.57,25.6253,114.637,1
-26.9169,-35.1693,44.2877,11.7399,-19.6507,18.6008,28.7072,307.2293,0
-56.8838,14.633,58.7358,-11.2599,1.8705,20.3131,22.4554,30.4334,0
14.3206,55.7659,57.5752,0.5239,34.5332,10.5946,25.4946,217.1465,0
24.0945,-40.284,46.9398,-4.2248,-7.4082,27.2196,22.2227,16.1534,0
22.5218,24.5167,33.2911,-7.716,-19.3111,9.2049,12.6277,215.9198,0
13.7355,23.2489,27.0033,-23.4182,26.7499,29.6649,29.8178,73.409,0
26.2171,-59.8587,65.3482,27.3005,-23.7691,25.6725,20.969,101.3293,0
-54.8725,65.1924,85.2117,-21.4095,6.1849,19.898,3.9766,237.5661,0
-2.7118,-4.866,5.5706,25.5669,21.6627,7.2782,28.7997,125.0151,1
1.2979,41.302,41.3224,1.3194,3.1083,1.3171,3.6811,293.6077,0
21.0549,48.0466,52.4575,11.0066,26.594,23.9221,6.2267,223.1498,0
52.0654,-9.5745,52.9385,-4.7772,-10.0693,9.1592,2.2448,149.0947,0
-30.6371,-67.1083,73.7709,5.8051,-41.3655,21.5771,20.2024,177.6682,0
4.4319,30.154,30.478,-12.4418,12.7728,14.751,22.0188,53.7103,0
24.6166,22.5298,33.3702,-0.1808,-45.1454,18.1137,27.041,177.6749,0
10.0068,-11.8418,15.5037,4.8573,17.7046,15.5655,3.5662,137.6458,0
-72.5354,10.8503,73.3424,8.795,-1.4635,0.3911,8.8144,256.1863,0
1.3297,-59.7244,59.7392,12.0543,-25.3015,1.8859,27.7843,264.5556,0
45.3435,45.8953,64.5168,-18.6044,-16.3386,7.1596,17.9677,158.2558,1
84.6712,-4.5602,84.7939,21.7933,10.079,3.7697,23.9942,85.7529,0
-17.2966,10.1062,20.0326,5.2828,1.0673,20.4715,18.7549,14.9813,0
36.7534,-36.3993,51.7273,7.6188,-0.6098,9.6101,10.6133,44.0646,0
-18.6738,-10.7202,21.5321,11.6526,-5.1202,1.7087,14.0977,325.4184,0
-11.5847,75.7238,76.6048,7.9149,6.4045,6.2165,3.9906,188.3274,0
-33.1741,10.058,34.6653,-19.4119,-4.6102,12.8628,21.35,66.0225,0
31.4735,-11.8099,33.6163,-7.944,-10.9134,19.8953,27.9718,26.5046,0
23.1806,-65.5513,69.5292,16.6392,-15.7299,20.9344,1.9796,172.2493,0
19.5922,23.2185,30.3802,3.4126,27.0385,14.0931,22.4131,266.2092,0
-2.9972,-55.9414,56.0216,-7.5763,34.2539,19.6875,16.0645,157.6609,0
29.5006,-24.3565,38.256,15.1837,-1.3096,0.6999,15.8534,331.797,0
-54.0864,74.5174,92.077,-17.5839,-1.8203,3.4823,16.5682,102.9587,0
20.927,-13.6433,24.9816,13.7597,-10.0459,4.8108,19.794,310.9003,0
22.7749,14.0178,26.7431,4.6149,-11.5816,0.7471,13.1701,19.259,0
-38.0207,29.301,48.0013,19.0288,36.1063,19.4213,24.9571,133.372,0
35.0228,-29.6528,45.89,11.9549,-2.084,4.1751,10.2402,106.98,0
-82.6714,16.2341,84.2503,0.8901,-12.1925,13.461,25.5014,6.547,0
-34.2801,29.4999,45.2258,-5.4701,4.1238,14.1653,7.3159,0.6156,0
-76.4876,14.5082,77.8514,-9.4809,-23.1933,15.7378,14.6386,248.9032,0
42.4362,8.0282,43.1889,1.8132,-16.06,11.4577,12.0422,86.8675,0
28.8923,-2.3487,28.9876,-12.1737,-7.2731,27.5215,23.0612,30.9909,0
28.1794,-11.8288,30.5614,13.3864,14.8425,26.1726,11.8665,46.659,0
-0.1324,4.8919,4.8937,4.1501,12.1531,17.0208,15.4267,46.307,0
-2.7172,35.9987,36.1011,-7.5188,-10.27,7.4718,19.4674,20.3237,0
42.4711,-5.8273,42.869,8.1293,-2.1622,8.5448,0.9327,78.701,0
-17.2934,-49.2373,52.1859,14.3816,-44.4483,22.1878,29.0852,130.8518,0
-19.0933,-34.6839,39.592,-4.1705,0.66,4.8654,7.998,26.2326,0
-20.0706,-0.1305,20.071,-19.0181,-5.2891,5.6364,14.8418,145.3394,0
-49.341,-34.5743,60.2487,18.5666,16.7804,10.7649,25.7051,74.2377,0
6.5503,-40.9278,41.4487,-0.3085,-15.2868,16.8663,9.1058,64.2169,0
52.3286,-91.5626,105.4608,1.2292,-1.3881,7.7475,9.0044,350.6392,0
59.6455,5.886,59.9353,-1.3539,-4.2119,13.6737,10.939,16.348,0
47.7743,36.4552,60.0947,-11.3532,6.5747,13.9296,6.3062,69.4469,0
46.9269,-87.029,98.8745,-21.1213,-3.8282,26.0676,15.8823,55.3316,0
16.5395,36.1768,39.7783,-5.781,9.4324,16.1556,8.1149,38.7578,0
-17.9576,-58.0998,60.8117,-27.2282,4.2586,5.8382,23.6197,127.4063,0
-25.5459,37.4499,45.3331,-11.1131,-15.3578,22.3943,12.4774,57.796,0
49.4566,87.4002,100.4229,16.6258,0.2322,20.0072,4.0331,29.7693,0
-53.7977,-44.8067,70.0131,-5.0618,-15.4878,16.3009,0.1385,273.1158,0
11.5032,25.3523,27.84,-16.9222,22.8052,27.0441,8.5988,90.1377,0
2.7842,-33.4537,33.5694,-3.7985,-21.545,14.0286,12.747,109.4898,0
8.3765,-36.0629,37.0229,-3.0893,-11.8146,12.0538,0.2941,121.9052,0
32.3854,-67.9717,75.2925,-33.2531,-9.8158,28.0568,7.242,153.1272,0
-36.5557,-19.4254,41.3964,-22.2385,1.0493,27.6542,23.8725,50.5476,0
-60.6794,-26.133,66.0675,-15.6554,4.6393,13.1707,14.5736,71.9039,0
-23.4225,34.9231,42.0504,26.4417,-4.4139,27.4481,0.765,32.6963,0
-11.5277,61.8999,62.9641,-0.7917,9.8077,6.5581,11.927,55.5726,0
-71.8504,-44.3622,84.4422,-13.1716,31.7917,27.6247,11.1481,118.8082,0
-2.4564,33.7829,33.8721,14.3575,-13.6038,1.4776,21.0014,33.015,0
-43.8766,-2.4107,43.9428,-10.6428,-9.2083,20.655,19.665,40.7649,0
-36.1645,22.7733,42.7375,-12.8229,2.2939,4.2346,9.4537,141.1835,0
-37.5668,-40.2434,55.0527,7.4245,5.8513,10.1903,6.5927,64.4528,0
8.2415,-59.2135,59.7842,-0.1456,15.9331,15.3541,8.0132,79.2083,0
8.4042,51.5991,52.279,-19.9674,-34.7938,25.8078,21.2161,116.7644,0
-43.9754,-21.5541,48.9736,20.0889,-0.8991,13.8736,7.8812,133.2304,0
-3.935,23.1003,23.433,8.4576,-1.4211,21.6887,25.819,18.2755,0
-16.0945,-0.9787,16.1242,3.3414,-26.9623,20.9141,9.3319,236.8153,0
82.3198,-27.6005,86.8236,9.7539,-4.3912,22.791,17.9926,27.3072,0
81.0901,-34.8133,88.2472,11.8019,5.2917,7.108,10.029,96.5171,0
7.5232,41.2026,41.8838,-27.6532,4.1914,25.0744,11.943,91.043,0
96.6173,52.3298,109.8787,-10.0339,0.8146,17.1472,19.8624,30.4528,0
31.1415,-33.7505,45.9226,-10.6636,10.7963,1.373,15.6175,68.7875,1
24.4017,18.2094,30.4471,-2.9671,20.1041,9.948,11.7999,221.8876,0
-41.3838,10.1302,42.6057,27.5249,-4.6037,2.2794,29.1082,303.7231,1
-19.4349,22.1231,29.4474,2.9022,0.304,20.3529,21.4093,7.4715,0
-55.4293,17.3997,58.0961,-34.5518,-5.764,16.467,26.8332,105.4799,0
8.8775,-3.8961,9.6949,-11.3253,-36.0494,18.0768,25.5464,119.0473,0
54.6062,68.4641,87.5738,-15.6165,-10.5378,0.5709,19.2824,38.5605,0
-15.4758,-52.162,54.4094,12.9955,-15.4775,20.2115,0.0017,11.4509,0
97.8027,8.2805,98.1526,6.6967,-3.5343,7.087,4.1587,80.0521,0
27.6049,-9.544,29.2082,21.4386,19.5697,7.9794,25.9117,105.0682,0
-30.6904,-3.0161,30.8383,-17.3699,-4.8178,18.0624,4.9451,81.7027,0
26.1667,-25.3346,36.4217,14.4853,-9.0344,17.6529,0.7045,33.7756,0
13.2089,0.8286,13.2349,5.2634,-9.7996,28.6735,17.6257,3.3048,0
0.4173,0.1924,0.4596,-9.6461,33.7221,27.4419,12.0675,239.9613,0
-14.4478,37.2776,39.9795,-34.1824,9.0493,16.9337,21.9,130.731,0
-47.1091,-5.3134,47.4078,-9.4393,0.6619,0.8091,8.7779,146.4014,0
-11.8243,-24.5428,27.2426,3.9661,0.9681,0.1178,4.1038,78.811,0
70.4044,-75.4547,103.1997,23.037,11.1967,9.4616,18.293,227.9362,0
-47.088,-34.1614,58.1745,28.5981,-15.6327,15.753,17.6263,155.0204,0
26.6436,42.4433,50.113,-1.3277,13.104,12.7198,25.5272,9.7857,0
-23.9582,-9.2441,25.6797,-6.5454,3.4695,11.2591,4.3447,21.9183,0
-31.0859,15.2542,34.6269,16.2993,-2.1603,16.1067,4.7329,85.6771,0
-5.8856,-3.8313,7.0228,0.0582,-21.9433,4.6268,23.197,68.6942,0
-30.3575,-40.271,50.4314,-11.699,3.7557,11.9057,0.3829,174.8253,0
-0.8921,33.4058,33.4177,23.6433,-18.8892,12.4867,24.9743,102.6118,0
10.2386,33.7808,35.2983,10.8044,-4.9807,1.413,12.0904,281.1915,0
-45.9038,-15.3878,48.4143,42.4847,27.2016,27.6634,26.1478,139.2475,0
-50.8486,-35.6361,62.0928,-5.0639,-10.509,29.6759,18.0418,2.1153,0
-3.8088,22.9093,23.2237,7.4406,15.8588,9.5491,10.2734,235.8515,0
-42.7478,-7.2553,43.3591,5.1969,-20.9252,18.8664,19.8947,292.4667,0
14.2054,3.9556,14.7459,-5.3455,25.0084,24.3953,2.422,243.3533,0
-21.1853,-18.5802,28.1787,29.3265,1.5636,20.2988,9.0808,176.5322,0
-54.1939,-14.4709,56.0927,-19.1459,-1.838,21.4276,4.2473,53.9024,0
-27.8807,55.2734,61.9071,-7.7816,23.4014,20.6826,4.0121,171.9168,0
4.7742,0.5317,4.8037,-0.2876,-27.8207,20.4079,10.301,126.7367,0
10.059,-0.0466,10.0591,-4.7717,14.6615,28.3529,16.9867,27.4615,0
49.2455,19.2706,52.8817,-8.4632,-14.7091,10.1104,11.819,258.8847,0
39.678,-59.6335,71.6275,-36.6285,-27.2311,24.5508,24.5202,136.9067,0
68.4254,-1.3987,68.4396,-18.6945,9.9709,4.019,17.3196,197.4807,0
-24.9498,-83.5168,87.1639,7.7525,24.6641,19.6152,17.7314,87.4673,0
-7.5766,-73.5012,73.8907,-10.9119,19.4518,23.5387,4.6945,69.1488,0
48.0609,-5.4891,48.3733,3.1933,-11.4619,14.2955,6.3681,55.4176,0
78.062,7.7897,78.4497,14.2181,-3.7925,14.5912,0.2475,119.6705,0
-61.8837,38.6041,72.9374,-8.9775,8.7841,7.2307,7.2443,239.6123,0
-2.0892,-2.9118,3.5837,6.7593,5.5724,5.2424,8.3286,76.6867,0
-7.7472,19.6452,21.1176,5.5719,-11.3497,13.859,2.8326,59.1732,1
-5.5685,-14.041,15.1049,-25.6441,-4.8829,25.1663,1.409,130.5814,0
-22.7405,-5.7906,23.4662,11.3376,18.3407,23.2545,12.2288,66.6532,0
-16.9947,-29.2938,33.8666,13.4698,37.3341,22.4902,17.6432,197.1843,0
-13.7307,53.3549,55.0933,18.3622,5.147,18.4621,5.1399,88.911,0
42.9597,54.1296,69.1053,5.137,-3.5573,11.4491,10.3465,32.8246,0
62.239,25.9366,67.427,-5.5773,16.0666,5.5351,11.4968,173.394,0
-58.6062,-1.2429,58.6194,26.4066,-25.6353,25.1173,27.215,270.7147,0
23.1582,46.1418,51.6272,-18.4558,-8.0012,18.4263,4.3444,253.2152,0
58.2055,82.859,101.2595,-18.7699,9.1274,19.2686,7.2824,267.6913,0
18.5508,-26.9761,32.739,-3.6128,5.3913,7.1504,13.4065,10.1158,0
-10.3206,97.8936,98.4362,-2.3758,-0.2371,0.2325,2.1565,173.433,0
28.9525,34.12,44.7484,27.1805,5.6504,10.7688,24.5957,95.3931,0
20.4177,-57.2017,60.7364,-29.2129,21.9335,14.6973,21.9088,172.4865,0
-17.2557,42.9285,46.2668,-1.3295,1.5526,6.5965,6.0277,17.9121,0
-10.1792,-37.142,38.5116,7.0866,14.83,16.3598,0.3066,103.9172,0
29.8133,30.9745,42.9913,-0.872,-14.1995,13.2844,8.713,282.4746,0
7.2793,-27.9418,28.8744,5.5754,-0.2286,5.939,0.3849,20.5012,0
47.7521,-16.3727,50.4809,-12.0658,5.4746,11.0163,21.1228,32.6209,0
-34.2126,62.9365,71.6345,3.618,7.1845,8.2844,8.6293,56.7523,0
-5.0975,-66.3528,66.5483,-5.9101,15.9076,2.7958,15.1722,233.9138,0
74.7981,5.7179,75.0163,-6.1762,-11.7587,13.9856,2.2705,292.5343,0
-80.4235,-54.0065,96.8744,-22.7704,-8.5172,5.4943,19.7627,141.6382,0
-57.5915,-18.2885,60.4256,22.9323,20.6248,21.2212,9.667,173.2858,0
-49.6059,41.872,64.9154,30.9018,-30.9242,23.5338,21.9014,211.6302,0
-24.8493,-28.0588,37.4805,1.0042,14.9728,5.0159,19.6059,20.3933,0
26.6702,-53.6707,59.932,42.4066,12.0477,29.8189,14.359,172.0589,0
36.222,9.7056,37.4998,-3.6735,-5.8834,26.0757,22.6444,345.7502,0
23.689,38.9238,45.5657,-20.5829,-3.7521,6.6989,14.9158,148.4917,0
-0.1757,-45.4397,45.4401,-10.3308,-2.076,13.8519,21.8462,22.7599,0
-46.4298,21.5866,51.2026,29.7443,-7.4797,16.3689,21.6452,106.7494,0
28.6473,0.6718,28.6551,-6.9866,-6.5748,15.6484,6.0549,0.4583,0
-51.2902,33.9448,61.5055,10.0132,-4.1079,24.9524,24.5832,25.2267,0
-27.1212,-59.3808,65.2812,11.9196,7.3175,5.8996,18.1079,38.558,0
-7.0401,32.6376,33.3882,-2.3759,6.0861,10.4534,4.2632,18.0098,0
38.0148,29.9862,48.4179,-3.8373,17.5584,19.4297,8.1207,67.5637,0
61.5008,20.9762,64.9796,-17.8983,-16.8183,22.2727,2.2905,176.9259,0
27.022,-48.1627,55.2253,-5.5673,3.286,1.3853,6.3459,88.7063,0
55.0887,76.8147,94.5265,7.1312,-0.1574,17.8825,11.5535,13.1428,0
-51.5223,15.5567,53.8197,38.3033,0.8141,17.6758,20.7628,170.6644,0
46.9265,22.6286,52.0975,13.6271,-2.3898,29.1195,24.1084,28.1692,0
-48.56,-17.8077,51.7222,-25.2798,13.3878,9.4268,21.0811,135.8166,0
56.0696,-44.5942,71.6411,-0.8378,7.2732,7.2645,0.5769,93.3872,0
-4.9512,-14.1862,15.0254,2.8545,21.4209,13.1941,25.9097,303.6035,1
-27.1979,-54.509,60.9177,14.84,7.0657,0.6002,16.9037,38.2112,0
85.3948,0.1289,85.3949,32.9458,2.1041,28.2521,18.7584,86.7437,0
-82.6667,-45.7771,94.4951,17.4811,12.2353,19.7977,2.4233,126.7954,0
94.1243,30.3105,98.8844,-12.3917,9.69,8.6049,7.4645,156.3653,0
-9.0659,48.609,49.4472,-0.1837,-10.4924,10.157,11.9352,56.025,0
24.3618,-9.1111,26.0098,-1.7748,8.1117,0.2112,8.0967,191.6925,0
4.3929,-3.3587,5.5298,5.1247,-1.5399,8.7717,7.1282,37.5682,0
-35.3321,-64.8605,73.8596,-25.4763,5.0191,19.1273,12.9137,106.6591,0
-54.148,90.6172,105.5627,-17.4544,-18.2086,8.493,25.5455,78.2325,0
48.9113,-31.9318,58.412,-41.7192,-24.4678,22.3655,26.42,164.8903,0
13.6082,-18.0257,22.5856,-22.4811,-9.5392,6.2749,19.0296,144.6952,0
-3.6589,46.4685,46.6124,2.7115,23.6678,6.3126,19.226,130.6205,0
29.1021,-28.0299,40.4056,-17.6928,-9.9032,20.0172,1.0512,102.7883,0
26.6921,30.9105,40.8403,-13.7495,-1.7667,20.5363,6.9303,347.2245,0
-72.8817,-25.7869,77.3092,-14.2233,-4.99,1.5888,14.316,115.703,0
3.8668,-40.138,40.3238,-18.0151,5.612,19.3558,3.2276,283.4326,0
34.5429,29.8792,45.6726,-8.06,-1.4768,2.6189,10.6512,17.6572,0
34.6622,-24.5795,42.4925,-14.7476,26.783,15.0432,17.1734,216.8237,0
0.3085,-75.5999,75.6005,-7.2119,-35.5814,15.6697,22.7712,219.0784,0
-26.7496,-63.3205,68.7389,-1.4872,20.5787,6.3042,26.9066,4.8962,0
-11.4462,-0.7181,11.4687,-1.026,25.3934,19.7409,5.9141,161.3196,0
-5.0046,-47.5547,47.8173,15.9608,24.9938,29.6158,5.1012,85.5051,0
21.2805,43.6877,48.595,-5.3368,-16.4385,20.6375,23.6395,45.3238,0
6.6763,-41.6492,42.1809,0.8433,-0.6301,1.7925,0.7414,2.8585,0
-11.9463,-17.3353,21.0529,1.1234,0.512,1.3633,0.2011,46.8896,0
36.9261,8.2763,37.8422,8.4184,-16.4515,6.1627,14.4244,237.5182,0
-27.9599,-4.6908,28.3507,-0.6537,-7.1631,29.5433,24.6995,11.2966,0
-2.1307,-44.5143,44.5653,-28.0198,5.3057,8.0405,23.8679,117.7865,0
-33.5105,-52.34,62.1484,-26.8575,-4.0142,20.8389,15.6939,94.9888,0
-40.9999,-20.2732,45.7383,0.9671,7.2606,7.3602,0.0367,15.1694,0
-26.5542,60.7541,66.3038,15.2677,-8.0198,18.2147,10.6726,67.5841,0
-28.8963,77.4437,82.6591,33.422,43.054,27.005,27.7311,190.5597,0
15.1736,2.0165,15.307,11.2073,20.9489,24.6653,12.3607,71.1803,0
-1.599,7.7655,7.9285,-1.007,-21.3353,8.7514,29.7631,13.6515,1
16.3904,-22.118,27.5291,-39.7947,12.8425,27.4197,18.3025,131.2455,0
-25.8317,-42.5127,49.7454,-15.2668,30.0933,6.6489,27.4228,159.903,0
-55.9757,32.0021,64.4781,11.5587,-22.0709,0.1778,24.844,113.1508,0
-8.1988,72.5571,73.0189,7.2603,-6.8571,6.8872,3.5928,142.7458,0
17.4751,-82.5369,84.3665,-3.8627,-43.4171,23.6383,21.5438,210.5571,0
3.4786,-0.4259,3.5046,16.7257,10.8846,9.0588,19.7741,282.0596,0
-38.3209,83.7713,92.1202,25.6761,-19.907,20.2122,13.569,147.5546,0
34.9678,13.4554,37.4672,-12.2874,5.458,2.8494,14.5793,61.2944,0
60.8446,-7.4594,61.3002,-0.7347,-17.5508,28.0015,22.291,38.8362,0
-15.3553,-32.9425,36.3455,-6.213,-1.2038,26.7832,22.5004,10.8908,0
37.3357,80.2829,88.5398,-44.3664,30.1895,27.2846,27.5997,155.7857,0
-10.6233,-33.8018,35.4319,-7.2539,-15.6625,15.0005,3.5244,235.1004,0
-45.8138,41.4532,61.7841,-18.8649,-8.1677,24.9363,5.4808,327.0075,0
-0.9462,9.2246,9.273,-11.9566,-23.9913,26.9263,29.8136,56.1063,1
-52.4518,53.3267,74.7993,-12.6361,34.8531,21.9576,15.2098,171.691,0
12.6739,-51.4937,53.0304,-18.095,18.1909,29.8421,22.6189,56.5653,0
8.3035,-37.4092,38.3197,-40.0523,-0.0432,27.7429,15.2294,135.4877,0
-22.4753,-0.8858,22.4928,-3.3739,-0.6198,4.8093,3.4344,45.4917,0
-20.3575,76.3173,78.9858,19.5932,-18.3711,28.5997,1.75,5.6344,0
18.3906,55.7445,58.6997,-9.8593,4.7705,21.9195,17.3173,29.5553,0
-21.605,-20.8376,30.0164,47.9054,-6.3494,24.9997,27.3878,134.5209,0
-19.0855,29.1961,34.8807,-6.7364,-2.8348,6.5216,7.7405,60.9451,0
-15.0396,-36.6647,39.6295,17.7593,11.3653,15.8297,27.0603,51.0748,0
-5.9181,-36.0469,36.5295,12.0512,-0.1141,9.6513,5.5,101.875,0
30.3372,62.0013,69.0254,-13.7451,1.3249,16.7719,3.5243,29.3615,0
-54.986,-39.4481,67.6729,15.3597,22.2588,20.9692,22.9286,284.0875,0
2.6693,-0.8748,2.8091,27.8392,10.3929,7.3472,23.3364,213.9472,0
67.7528,38.3038,77.8307,11.9318,2.2999,5.5304,7.6577,133.6179,0
-1.7546,-0.7488,1.9077,-26.0065,15.9968,18.7378,12.1308,162.6701,0
18.1094,-52.1895,55.2422,-10.71,16.0623,6.0338,13.4432,196.4604,0
42.7163,66.4148,78.9658,-6.5728,23.5595,25.0322,14.8753,289.5848,0
